snapshot_date,season,team,conf,games,record,adj_oe,adj_de,barthag,adj_tempo,efg_off,efg_def,tor_off,tor_def,orb_off,drb_def,ftr_off,ftr_def,wab,source_url
2026-01-17,2026,San Francisco,WCC,19,11–84–3,112.0112,104.51,0.6910103,66.6303,51.4167,47.136,15.9102,13.9341,32.8129,28.064,39.1104,32.8112,-3.6148,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,San Jose St.,MWC,17,5–121–6,108.4162,113.2284,0.377322,65.4334,48.7272,57.4351,18.3244,19.555,32.9125,36.4341,34.6209,31.993,-6.8256,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Santa Clara,WCC,20,15–57–1,120.24,100.454,0.887631,70.891,53.786,51.1179,16.8154,21.019,38.911,31.0178,26.4349,39.4269,0.3848,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Seattle,WCC,18,11–72–5,104.124,97.328,0.6861105,69.814,50.8186,47.44,17.6208,21.019,25.7322,34.6316,33.8228,33.6126,-2.51,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Seton Hall,BE,18,14–44–3,108.6157,94.415,0.834047,67.1278,47.8295,45.918,16.3131,22.07,36.539,30.4153,38.013,44.4334,1.04,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Siena,MAAC,19,12–75–3,103.7253,106.4137,0.42472,66.132,49.7242,49.19,15.893,18.784,33.993,28.268,31.4278,28.739,-5.0193,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,South Alabama,SB,17,11–64–3,103.9245,107.9172,0.3923205,65.9326,51.7155,48.877,14.949,18.3104,26.8299,32.7255,39.688,19.82,-3.9153,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,South Carolina,SEC,18,10–81–4,112.3104,102.675,0.739185,67.426,53.31,48.367,14.949,14.4325,28.9248,30.0132,36.6154,33.2117,-2.9118,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,South Carolina St.,MEAC,18,2–162–2,95.7347,119.9352,0.069536,69.814,45.7341,56.0333,20.9347,16.9192,31.4172,39.9363,38.013,53.3364,-11.8356,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,South Dakota,Sum,17,7–102–3,107.8171,118.1341,0.2595269,72.243,50.5203,57.0349,18.2239,16.4221,33.896,32.5249,44.128,31.272,-6.6247,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,South Dakota St.,Sum,17,7–103–2,108.6159,110.1223,0.4595186,69.3168,52.4134,51.1179,16.8154,15.9246,30.5195,28.476,33.1244,34.1138,-6.223,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,South Florida,Amer,16,10–63–1,116.465,103.587,0.793363,73.818,51.2174,50.213,15.471,19.365,37.324,30.9175,43.83,45.2338,-1.685,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southeast Missouri St.,OVC,16,6–104–4,100.4303,111.8257,0.2248288,71.567,50.3212,53.8276,17.2186,19.463,29.5223,27.758,36.3162,52.436,-7.0263,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southeastern Louisiana,Slnd,17,4–132–7,98.0329,107.4162,0.258327,67.2274,45.4346,52.0219,18.1237,20.43,27.728,31.8218,40.77,45.1337,-9.433,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southern,SWAC,15,4–113–2,104.2237,109.2202,0.3679232,72.632,47.231,54.5298,17.7213,19.176,30.2203,33.9295,37.4141,46.1343,-5.7217,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southern Illinois,MVC,18,7–112–6,103.6256,103.482,0.505716,71.179,50.3212,49.3101,17.8224,17.6146,31.1179,29.7121,34.5212,33.8134,-6.8255,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southern Indiana,OVC,16,2–141–7,94.1358,111.7252,0.122434,70.1127,44.3357,49.7116,16.8154,16.5218,28.6256,33.6287,35.8176,35.5179,-11.9357,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southern Miss,SB,18,9–95–3,104.3235,108.819,0.3800219,69.4159,49.3253,52.0219,18.7265,17.9128,31.9159,28.58,41.754,39.6272,-5.7218,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Southern Utah,WAC,16,3–132–4,100.0308,111.6251,0.220629,72.149,48.3282,54.4295,20.0328,15.3289,26.8299,33.9295,28.5329,28.336,-8.5311,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,St. Bonaventure,A10,17,10–70–5,112.81,111.5247,0.5352147,67.9238,52.4134,52.9256,17.2186,18.2109,37.422,30.4153,27.1345,34.9158,-3.815,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,St. John's,BE,18,13–56–1,121.825,96.925,0.932921,72.243,53.31,48.261,16.0108,20.824,37.815,32.2237,43.531,31.993,1.433,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,St. Thomas,Sum,17,12–54–1,112.6101,106.3136,0.6600111,70.2122,58.21,52.9256,14.327,19.272,20.5364,28.268,35.8176,32.8112,-2.091,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Stanford,ACC,19,14–53–3,113.987,101.668,0.787268,69.2173,50.5203,51.4193,16.3131,19.85,33.2113,28.89,41.853,40.1279,0.941,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Stephen F. Austin,Slnd,16,13–38–1,110.5133,101.059,0.738487,66.929,51.2174,45.61,14.743,17.0185,35.55,28.476,28.8326,35.4173,-0.869,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Stetson,ASun,17,5–123–3,101.2291,116.4327,0.1669325,68.9197,50.6196,56.7344,19.2299,15.8256,25.1334,32.9263,34.5212,30.968,-8.1298,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Stonehill,NEC,16,4–123–2,92.0362,111.1243,0.1022349,68.1223,47.231,49.9119,21.2352,12.4363,29.2234,26.124,23.5363,33.7131,-9.2326,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Stony Brook,CAA,18,9–93–4,104.4234,109.7214,0.3594235,66.2314,49.4249,50.5147,16.5139,17.0185,27.8278,32.7255,28.3332,35.1163,-6.3234,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Syracuse,ACC,18,12–63–2,113.789,99.444,0.825449,69.3168,53.31,45.712,17.0173,19.555,31.4172,33.0267,41.361,32.2102,-0.665,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,TCU,B12,18,11–71–4,112.1108,98.034,0.82425,68.9197,52.5129,48.877,15.785,20.144,33.2113,29.11,35.8176,31.583,-0.973,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tarleton St.,WAC,15,7–82–4,108.6156,108.2179,0.5123156,72.926,50.8186,56.6342,19.1294,24.31,31.6169,33.5283,44.816,48.8358,-4.1167,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Temple,Amer,16,10–63–1,112.998,110.4229,0.5644138,66.929,51.5163,50.3135,13.916,15.5274,29.2234,30.2141,44.521,31.688,-3.1122,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tennessee,SEC,18,12–62–3,120.438,94.212,0.943617,68.0231,54.171,46.122,18.9282,17.8137,44.31,29.3107,40.572,35.317,1.039,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tennessee Martin,OVC,16,12–47–1,102.2279,106.8143,0.3753222,66.3309,50.2222,46.424,21.1351,18.497,36.142,31.7213,44.324,38.7258,-1.787,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tennessee St.,OVC,15,9–66–2,103.0268,112.3268,0.2706265,72.632,49.0265,52.0219,17.0173,19.555,32.414,31.5199,32.9248,45.634,-3.4138,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tennessee Tech,OVC,16,4–122–6,98.3326,115.4315,0.1360338,69.5153,48.4278,52.7247,19.6316,15.5274,28.9248,32.0228,33.0246,33.7131,-9.5331,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Texas,SEC,17,10–72–3,122.119,105.4115,0.844545,69.2173,53.977,49.297,15.26,15.0303,37.815,27.038,50.11,38.0246,-0.768,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Texas A&M,SEC,18,14–44–1,118.446,100.151,0.874537,74.016,56.822,50.5147,16.0108,21.019,33.896,31.3191,41.263,37.5229,1.236,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Texas A&M Corpus Chris,Slnd,14,6–86–3,100.2306,101.264,0.4705181,68.0231,46.3333,50.0124,18.2239,19.85,31.3175,28.373,38.013,44.7335,-4.1169,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Texas Southern,SWAC,14,2–122–3,98.6321,114.9307,0.1471334,70.891,47.3308,56.6342,20.0328,16.4221,25.6324,33.0267,39.593,47.0348,-7.6287,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Texas St.,SB,18,9–94–4,101.5288,108.0176,0.3275249,68.0231,49.3253,52.2224,20.7343,19.365,34.475,28.58,33.9226,40.2283,-6.9258,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Texas Tech,B12,18,14–44–1,122.022,97.933,0.926022,69.4159,55.446,49.4106,14.639,15.9246,34.281,28.787,29.0321,31.89,2.918,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,The Citadel,SC,16,2–142–4,98.7318,121.9355,0.0812357,65.4334,48.9267,57.0349,18.5253,13.5351,29.2234,31.7213,30.6293,36.9209,-11.7354,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Toledo,MAC,16,8–84–2,111.5119,112.4273,0.4767177,70.5104,52.1146,56.3336,15.368,18.689,32.0154,34.6316,35.4187,25.716,-4.8188,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Towson,CAA,17,8–92–4,100.5301,104.599,0.3916207,64.6355,45.7341,50.7158,17.6208,16.124,37.129,27.447,27.9339,29.954,-5.0192,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Troy,SB,17,11–66–1,114.678,107.7169,0.6703109,68.1223,53.977,50.8163,16.9162,18.1117,34.281,33.2273,35.9173,33.9136,-2.6107,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tulane,Amer,16,11–53–1,108.6158,110.8238,0.4414192,67.1278,50.3212,51.2185,14.949,17.9128,23.9346,35.1321,43.135,33.8134,-2.8113,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Tulsa,Amer,15,12–32–2,120.732,108.0173,0.782869,69.2173,57.417,51.0173,15.893,16.2235,32.8129,27.344,45.614,32.5107,-0.386,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UAB,Amer,17,11–63–2,110.7131,105.0108,0.6468115,70.987,49.2258,49.3101,12.82,16.7204,34.086,26.124,37.3145,32.199,-2.9115,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UC Davis,BW,16,9–74–3,109.914,109.9217,0.5010162,70.1127,54.171,52.2224,18.8276,18.592,26.6307,31.2186,41.556,40.6288,-3.7149,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UC Irvine,BW,17,10–75–2,102.5274,98.135,0.6248121,69.0185,48.827,45.08,17.7213,18.1117,29.6221,33.2273,38.6117,30.056,-4.1168,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UC Riverside,BW,17,5–122–5,103.1265,112.1264,0.277426,69.1179,49.8236,54.0282,20.4337,14.7314,26.0318,30.5158,36.2167,37.4225,-7.5282,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UC San Diego,BW,17,12–54–3,113.985,106.4139,0.6861106,68.2218,55.347,48.983,15.053,16.4221,27.728,29.9128,31.7272,31.477,-2.394,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UC Santa Barbara,BW,16,9–74–3,113.593,113.4289,0.5022161,65.4334,55.151,54.4295,18.8276,17.8137,32.0154,28.167,38.911,46.3344,-4.5179,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UCF,B12,17,14–33–2,120.437,104.8106,0.831948,71.179,54.957,50.3135,16.0108,17.3166,37.519,27.243,31.1284,36.019,2.123,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UCLA,B10,18,12–64–3,118.25,100.958,0.860541,66.8298,53.977,49.19,14.949,20.24,32.0154,32.9263,37.1149,37.3221,0.1553,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UMBC,AE,14,7–72–1,103.1266,115.832,0.2069306,67.3268,53.494,52.624,17.0173,15.0303,24.7341,28.268,31.1284,24.29,-4.7184,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UMKC,Sum,17,1–161–5,97.7334,117.2333,0.1103345,70.5104,47.231,56.5339,19.4309,16.4221,28.6256,36.334,31.827,32.3104,-11.8355,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UMass Lowell,AE,16,5–113–1,101.9282,113.9294,0.2171294,71.371,50.3212,54.2291,20.0328,15.5274,30.6192,32.6253,39.495,30.565,-7.528,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UNC Asheville,BSth,17,5–122–4,102.8271,109.0196,0.3372243,67.0287,51.0181,51.5201,18.7265,15.4284,29.4227,31.6205,40.966,40.2283,-9.032,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UNC Greensboro,SC,17,5–123–3,104.4231,117.7339,0.2008311,69.0185,50.4208,56.3336,16.1117,13.6349,28.1271,30.2141,44.324,30.867,-9.4329,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UNC Wilmington,CAA,17,15–26–0,108.9152,105.8122,0.5827134,66.0324,50.6196,46.526,15.578,15.6267,36.834,27.447,44.128,27.73,-0.4261,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UNLV,MWC,16,8–84–2,109.9139,106.0129,0.6031127,72.051,51.2174,50.8163,17.3196,19.555,32.5136,33.9295,46.98,45.2338,-4.1165,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,USC,B10,17,13–43–4,113.888,99.548,0.822752,72.243,52.7119,48.056,17.7213,17.8137,32.3142,31.2186,47.17,36.6202,1.926,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,USC Upstate,BSth,17,6–111–4,100.6299,110.0218,0.2637267,69.3168,48.1288,50.1128,17.7213,15.5274,28.3265,31.4195,34.9206,39.8274,-7.1268,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UT Arlington,WAC,16,10–64–2,100.63,100.252,0.5089158,66.929,48.6274,47.239,21.9358,18.497,34.865,29.11,42.541,43.6329,-2.499,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UT Rio Grande Valley,Slnd,16,5–113–6,105.122,105.7119,0.4846173,68.6207,52.4134,49.297,18.626,16.6212,26.8299,32.2237,25.1357,37.7237,-7.227,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UTEP,CUSA,15,3–122–5,100.7298,111.7254,0.2324282,65.3341,47.7298,53.627,18.4249,18.2109,28.3265,33.8292,30.0306,43.7331,-8.7314,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,UTSA,Amer,15,2–130–5,94.1359,115.2311,0.0883354,70.1127,42.3363,53.0258,18.3244,15.4284,29.5223,37.335,32.0265,33.2117,-9.6335,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Utah,B12,18,9–91–4,115.867,108.5184,0.6782108,70.3117,53.494,52.8252,16.1117,14.7314,29.8213,32.7255,35.4187,31.272,-3.2129,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Utah St.,MWC,16,14–26–1,122.121,100.353,0.905627,69.3168,57.715,47.951,16.5139,22.07,37.815,31.6205,37.8135,40.4286,2.22,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Utah Tech,WAC,17,7–103–3,105.621,109.7213,0.3917206,68.1223,51.6159,51.1179,18.626,18.3104,28.6256,34.2305,29.1319,35.7186,-5.4203,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Utah Valley,WAC,16,12–45–1,113.394,102.173,0.768873,71.371,57.218,48.672,21.0349,20.336,34.378,30.6161,35.8176,36.5201,-0.972,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,VCU,A10,18,12–63–2,117.458,104.7103,0.788966,71.371,55.056,49.3101,15.785,17.9128,33.6101,30.2141,44.816,36.6202,-1.278,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,VMI,SC,16,3–131–5,98.1328,118.7344,0.100435,68.6207,46.1334,55.3319,16.9162,18.2109,28.6256,39.3359,34.222,38.4253,-10.4343,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Valparaiso,MVC,18,8–103–5,103.5257,104.396,0.4780176,67.1278,45.4346,48.877,16.1117,17.1179,32.5136,31.3191,38.7115,38.225,-5.6213,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Vanderbilt,SEC,18,16–23–2,126.55,96.119,0.95941,72.243,57.813,46.83,13.16,18.784,30.8187,27.55,38.1128,43.0323,4.012,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Vermont,AE,16,9–73–0,108.2164,114.7302,0.3390242,66.132,53.977,52.7247,14.532,13.5351,25.6324,22.72,30.3304,37.0214,-5.2198,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Villanova,BE,18,14–45–2,121.228,101.669,0.882934,65.035,55.249,51.319,15.785,18.497,35.844,31.9223,30.5301,28.437,2.122,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Virginia,ACC,18,16–25–1,123.111,95.417,0.949414,67.1278,56.035,43.53,15.893,16.4221,40.63,30.4153,36.4159,35.2166,3.414,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Virginia Tech,ACC,19,14–53–3,115.075,101.77,0.803761,69.7146,52.5129,48.983,14.327,18.3104,32.8129,32.9263,38.3124,28.234,0.1952,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wagner,NEC,13,3–101–4,106.5195,119.3348,0.2141296,67.9238,51.6159,51.4193,19.5312,14.1334,33.4106,31.7213,30.6293,44.1333,-7.3275,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wake Forest,ACC,18,11–72–3,112.999,99.343,0.812957,71.276,52.5129,50.6152,16.4135,21.512,32.2147,33.2273,33.2239,38.6255,-0.767,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Washington,B10,18,10–82–5,114.58,100.556,0.817156,69.4159,50.3212,49.089,15.157,15.3289,34.768,30.1135,35.7183,31.583,-1.077,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Washington St.,WCC,18,7–113–3,111.1123,108.0174,0.5803136,68.8201,53.2105,52.7247,19.1294,14.7314,29.921,25.09,34.222,36.019,-5.7215,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Weber St.,BSky,17,8–94–2,108.5161,109.7212,0.4681183,71.082,51.1178,51.2185,16.9162,17.0185,32.9125,29.3107,42.148,38.7258,-5.7219,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,West Georgia,ASun,16,7–93–3,101.5287,114.9305,0.1944316,70.796,47.7298,55.3319,16.1117,15.3289,31.1179,31.6205,28.9323,37.3221,-5.6212,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,West Virginia,B12,18,12–63–2,113.295,97.43,0.849743,64.5358,53.494,47.035,16.8154,18.1117,31.9159,26.836,40.375,28.234,-0.766,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Western Carolina,SC,15,4–112–4,104.2236,115.0308,0.2450276,70.796,48.2285,56.7344,18.9282,14.7314,32.7133,27.55,31.5276,40.1279,-6.8254,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Western Illinois,OVC,16,1–150–8,94.2356,116.733,0.0784358,67.1278,43.4362,53.1259,18.7265,15.5274,31.2178,32.6253,39.0107,38.225,-12.736,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Western Kentucky,CUSA,16,9–74–3,106.5197,106.8142,0.4935167,71.47,46.0336,50.213,14.12,17.8137,34.086,30.7165,40.671,42.9322,-3.9156,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Western Michigan,MAC,16,6–101–5,109.4145,115.7319,0.344424,70.0133,51.6159,54.1287,18.4249,13.7346,31.9159,30.4153,29.531,37.5229,-6.2232,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wichita St.,Amer,17,9–82–3,111.6116,105.9127,0.6447116,66.929,49.8236,48.056,15.26,16.2235,39.96,30.0132,38.6117,34.515,-4.4175,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,William & Mary,CAA,16,10–63–3,107.8169,104.295,0.5978131,75.26,53.977,50.3135,18.2239,21.019,26.2312,32.2237,39.1104,35.0161,-2.8112,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Winthrop,BSth,18,10–85–1,113.196,111.2245,0.5493144,70.2122,50.2222,51.8213,14.43,16.7204,35.159,29.4113,41.754,36.9209,-4.0158,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wisconsin,B10,18,13–55–2,120.634,101.365,0.882035,71.759,54.368,50.8163,14.222,15.3289,29.2234,25.09,37.3145,33.5123,1.434,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wofford,SC,17,10–74–2,107.0183,113.8293,0.3302248,69.5153,50.7192,53.7272,14.327,15.8256,31.7167,31.2186,38.3124,35.0161,-4.3172,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wright St.,Horz,17,10–77–1,112.6103,105.9128,0.667611,67.426,55.151,51.4193,17.0173,17.5159,31.9159,31.8218,35.2193,36.4197,-4.1166,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Wyoming,MWC,17,10–72–5,114.084,104.5102,0.730692,68.4214,53.31,50.1128,17.5203,18.0125,35.844,26.733,38.8112,52.7363,-3.012,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Xavier,BE,18,11–73–4,110.8129,102.978,0.6997102,71.956,50.3212,52.1222,13.39,17.5159,27.4286,27.654,27.7341,33.6126,-1.482,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
2026-01-17,2026,Yale,Ivy,14,11–32–1,122.218,110.2227,0.766275,67.8245,56.525,51.9218,13.711,16.124,34.281,30.7165,38.512,30.968,-0.2959,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260117&top=0&conlimit=All&state=All
